Date,Price,Open,High,Low,Vol.
2020-01-02,12.949614524841309,12.962741652280187,12.995558219005604,12.857727136512722,67000
2020-01-03,13.002118110656738,12.9036671864133,13.00868167252249,12.798652700304107,37200
2020-01-06,12.929924011230469,12.969304138403299,13.094009334967547,12.883979069011883,68300
2020-01-07,13.35654354095459,13.120260310645206,13.481248718270262,13.120260310645206,139200
2020-01-08,13.461560249328613,13.231840543338167,13.514067503394571,13.231840543338167,119300
2020-01-09,13.756911277770996,13.454994919500058,13.776601964912304,13.454994919500058,114700
2020-01-10,13.796294212341309,13.91443584480731,14.03257622540165,13.730659832985566,105200
2020-01-13,13.973506927490234,13.750350784548521,14.12446512657678,13.665025714197562,132800
2020-01-14,14.11133861541748,13.97350753681649,14.163845871818584,13.97350753681649,141600
2020-01-15,13.88161849975586,14.183536154278077,14.183536154278077,13.789731116666,73000
2020-01-16,13.848800659179688,13.756912032682704,13.868490095529934,13.665024658057312,42000
2020-01-17,13.940688133239746,13.84880075795895,13.947251696027173,13.789729944743694,35400
2020-01-21,13.671590805053711,13.78316888899185,13.789732452973132,13.474688893102556,160100
2020-01-22,13.435304641723633,13.605953513199971,13.632207763521665,13.39592451811265,92500
2020-01-23,13.448433876037598,13.43530674881799,13.48125169408662,13.166206900174782,110600
2020-01-24,13.49437427520752,13.4681212790489,13.573135767426278,13.415614034860212,54100
2020-01-27,13.277782440185547,13.166204383886864,13.33028968715719,13.15307851104759,75200
2020-01-28,13.225275039672852,13.231838601952045,13.25809285106882,13.100569860111165,82100
2020-01-29,12.949614524841309,13.1399541170897,13.1399541170897,12.844600009073845,62500
2020-01-30,12.805219650268555,12.798656086666167,12.956177857508218,12.719894575309265,84200
2020-01-31,12.582061767578125,12.792090766527553,12.792090766527553,12.529554517840767,84900
2020-02-03,12.746146202087402,12.614877460844339,12.910231502705484,12.614877460844339,74500
2020-02-04,13.002118110656738,12.975865115065151,13.094006724905848,12.949610867602143,99600
2020-02-05,13.382798194885254,13.409052446780173,13.448432572750919,13.258094253999284,123700
2020-02-06,13.658463478088379,13.848803075156841,13.855366639042494,13.546885395775922,159100
2020-02-07,13.389361381530762,13.546883132857994,13.5862645095935,13.290910443435191,114400
2020-02-10,13.061192512512207,13.25153210342257,13.25153210342257,13.002121691324284,61900
2020-02-11,13.048063278198242,13.126824777687858,13.153079028141585,12.897105093704008,109800
2020-02-12,13.23840618133545,13.054630137366928,13.304040572172198,13.054630137366928,91100
2020-02-13,13.218711853027344,13.192458855036042,13.330289911201335,13.192458855036042,51300
2020-02-14,12.975866317749023,13.159641059537782,13.159641059537782,12.903668382405417,45500
2020-02-18,13.323728561401367,13.028375712624536,13.3893629450868,13.028375712624536,63000
2020-02-19,13.363105773925781,13.409049452611281,13.468120254313025,13.146513251643176,56500
2020-02-20,13.192461013793945,13.343419219592812,13.356546346672298,13.041502807995078,53500
2020-02-21,13.0546293258667,13.153081531937788,13.185898099380283,12.988996190981709,59800
